frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
736,1.703736,1.674504,1.694400,1.581300,1124.000000,643760669.000000,1148928000.000000,252489728.000000,1292734464.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.356400,0.000000,0.000000,0.000000,0.003900,0.000000
737,1.705498,1.766298,1.763100,1.670900,1124.000000,643760693.000000,1148928000.000000,252489728.000000,1292734464.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.422600,0.000000,0.000000,0.000000,0.003200,0.000000
738,1.707352,1.849497,1.843700,1.750900,1124.000000,643760725.000000,1148928000.000000,252489728.000000,1292734464.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.448600,0.000000,0.000000,0.000000,0.003900,0.000000
739,1.711109,3.765505,3.771000,3.677600,1124.000000,643767785.000000,1148928000.000000,252489728.000000,1292738560.000000,3.299100,0.045600,0.013500,3.199100,0.014600,0.012700,0.000700,0.000500,0.011800,0.003300,0.000000
740,1.713212,2.089498,2.068500,1.978100,1124.000000,643765245.000000,1148928000.000000,252489728.000000,1292738560.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.434600,0.000000,0.000000,0.000000,0.002900,0.000000
741,1.714844,1.666199,1.685100,1.583300,1124.000000,643765269.000000,1148928000.000000,252489728.000000,1292738560.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.361700,0.000000,0.000000,0.000000,0.004200,0.000000
742,1.716649,1.793700,1.791200,1.708600,1124.000000,643765301.000000,1148928000.000000,252489728.000000,1292738560.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.443000,0.000000,0.000000,0.000000,0.002700,0.000000
743,1.718321,1.682802,1.682500,1.600500,1124.000000,643765429.000000,1148928000.000000,252489728.000000,1292738560.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.329900,0.000000,0.000000,0.000000,0.002600,0.000000
744,1.719944,1.631200,1.632400,1.553700,1124.000000,643768701.000000,1148928000.000000,252489728.000000,1292738560.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.338700,0.000000,0.000000,0.000000,0.002100,0.000000
745,1.721821,1.846195,1.826800,1.746400,1124.000000,643768725.000000,1148928000.000000,252489728.000000,1292738560.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.410100,0.000000,0.000000,0.000000,0.002400,0.000000
746,1.723705,1.857207,1.851600,1.755200,1124.000000,643772845.000000,1148928000.000000,252489728.000000,1292738560.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.409200,0.000000,0.000000,0.000000,0.003400,0.000000
747,1.727460,3.767297,3.759200,3.660000,1124.000000,643780713.000000,1148928000.000000,252489728.000000,1292742656.000000,3.245300,0.045400,0.015100,3.135900,0.018500,0.009600,0.000700,0.000500,0.015100,0.004200,0.000000
748,1.729088,1.661997,1.678300,1.578600,1124.000000,643773325.000000,1148928000.000000,252489728.000000,1292742656.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.330200,0.000000,0.000000,0.000000,0.003100,0.000000
749,1.730900,1.768700,1.624000,1.543900,1124.000000,643773349.000000,1148928000.000000,252489728.000000,1292742656.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.343500,0.000000,0.000000,0.000000,0.002400,0.000000
750,1.732611,1.738301,1.871200,1.649600,1124.000000,643773373.000000,1148928000.000000,252489728.000000,1292742656.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.394200,0.000000,0.000000,0.000000,0.004000,0.000000
751,1.734394,1.773398,1.763100,1.667700,1124.000000,643777085.000000,1148928000.000000,252489728.000000,1292742656.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.410100,0.000000,0.000000,0.000000,0.002700,0.000000
752,1.736180,1.775702,1.771500,1.670700,1124.000000,643777117.000000,1148928000.000000,252489728.000000,1292742656.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.439200,0.000000,0.000000,0.000000,0.003800,0.000000
753,1.737900,1.751502,1.760900,1.664600,1124.000000,643777557.000000,1148928000.000000,252489728.000000,1292742656.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.371000,0.000000,0.000000,0.000000,0.003900,0.000000
754,1.739570,1.656902,1.654700,1.569500,1124.000000,643777157.000000,1148928000.000000,252489728.000000,1292742656.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.339800,0.000000,0.000000,0.000000,0.003200,0.000000
755,1.741472,1.903897,1.895000,1.806700,1124.000000,643778029.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.429800,0.000000,0.000000,0.000000,0.003100,0.000000
756,1.745425,3.926297,3.916800,3.823400,1124.000000,643783577.000000,1148928000.000000,252489728.000000,1292746752.000000,3.477100,0.049900,0.014300,3.370400,0.016900,0.009000,0.000600,0.000500,0.013500,0.003400,0.000000
757,1.747386,1.975000,1.970700,1.869800,1124.000000,643789243.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.354200,0.000000,0.000000,0.000000,0.002900,0.000000
758,1.748907,1.556002,1.570500,1.473000,1124.000000,643785957.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.330500,0.000000,0.000000,0.000000,0.003600,0.000000
759,1.750440,1.542297,1.550700,1.470700,1124.000000,643785981.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.331800,0.000000,0.000000,0.000000,0.002700,0.000000
760,1.752452,1.984106,1.941800,1.865700,1124.000000,643785133.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.348700,0.000000,0.000000,0.000000,0.002800,0.000000
761,1.753972,1.541596,1.567400,1.458900,1124.000000,643785157.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.317800,0.000000,0.000000,0.000000,0.003400,0.000000
762,1.755539,1.565703,1.563200,1.482300,1124.000000,643787643.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.348300,0.000000,0.000000,0.000000,0.002600,0.000000
763,1.757312,1.745599,1.733900,1.647600,1124.000000,643791493.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.326300,0.000000,0.000000,0.000000,0.002400,0.000000
764,1.760945,3.649596,3.656300,3.565400,1124.000000,643799233.000000,1148928000.000000,252489728.000000,1292746752.000000,3.240900,0.044000,0.013900,3.144400,0.013200,0.009300,0.000700,0.000500,0.011200,0.002900,0.000000
765,1.762817,1.878203,1.874100,1.790500,1124.000000,643794389.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.351300,0.000000,0.000000,0.000000,0.002400,0.000000
766,1.764380,1.554202,1.561000,1.479300,1124.000000,643793997.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.332400,0.000000,0.000000,0.000000,0.002400,0.000000
767,1.766272,1.862897,1.843000,1.763200,1124.000000,643794013.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.454800,0.000000,0.000000,0.000000,0.002100,0.000000
768,1.767997,1.705804,1.655200,1.556700,1124.000000,643797637.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.017500,0.000000,0.000000,0.000000,0.003500,0.000000
769,1.769735,1.742198,1.789500,1.656300,1124.000000,643801245.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.545400,0.000000,0.000000,0.000000,0.003800,0.000000
770,1.772510,2.772803,2.754700,2.658700,1124.000000,643799143.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.638800,0.000000,0.000000,0.000000,0.004600,0.000000
771,1.773150,0.541397,0.557100,0.451300,1124.000000,643802661.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.056700,0.000000,0.000000,0.000000,0.004700,0.000000
772,1.774739,1.715299,1.709400,1.620800,1124.000000,643802293.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.229600,0.000000,0.000000,0.000000,0.006600,0.000000
773,1.778638,3.886302,3.871200,3.779000,1124.000000,643807209.000000,1148928000.000000,252489728.000000,1292746752.000000,3.420300,0.044900,0.014800,3.313700,0.018000,0.010300,0.000600,0.000600,0.013300,0.003800,0.000000
774,1.780347,1.747598,1.762900,1.661300,1124.000000,643806157.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.336900,0.000000,0.000000,0.000000,0.003100,0.000000
775,1.782233,1.865703,1.856100,1.769300,1124.000000,643806181.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.501200,0.000000,0.000000,0.000000,0.002800,0.000000
776,1.783734,1.507200,1.517300,1.428400,1124.000000,643806205.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.315400,0.000000,0.000000,0.000000,0.003500,0.000000
777,1.785647,1.710998,1.656200,1.579400,1124.000000,643805685.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.372400,0.000000,0.000000,0.000000,0.002600,0.000000
778,1.787361,1.886699,1.884400,1.754800,1124.000000,643805709.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.411600,0.000000,0.000000,0.000000,0.006200,0.000000
779,1.789047,1.713003,1.744600,1.617100,1124.000000,643812445.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.335000,0.000000,0.000000,0.000000,0.004400,0.000000
780,1.790771,1.730400,1.737600,1.642800,1124.000000,643809853.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.402100,0.000000,0.000000,0.000000,0.003200,0.000000
781,1.794640,3.867900,3.863400,3.777300,1124.000000,643815857.000000,1148928000.000000,252489728.000000,1292746752.000000,3.454100,0.045200,0.014400,3.350000,0.017000,0.009000,0.000600,0.000600,0.012700,0.003300,0.000000
782,1.796468,1.836997,1.839800,1.753300,1124.000000,643817075.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.445900,0.000000,0.000000,0.000000,0.002700,0.000000
783,1.798040,1.584503,1.587600,1.507400,1124.000000,643814637.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.336100,0.000000,0.000000,0.000000,0.002800,0.000000
784,1.799685,1.642198,1.583400,1.508600,1124.000000,643814661.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.356700,0.000000,0.000000,0.000000,0.002500,0.000000
785,1.801344,1.658199,1.712000,1.579900,1124.000000,643818197.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.433700,0.000000,0.000000,0.000000,0.002800,0.000000
786,1.802999,1.658603,1.640700,1.564600,1124.000000,643818677.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.357200,0.000000,0.000000,0.000000,0.002600,0.000000
787,1.804704,1.680300,1.696900,1.605100,1124.000000,643818701.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.380800,0.000000,0.000000,0.000000,0.002800,0.000000
788,1.806463,1.773200,1.766200,1.690500,1124.000000,643817877.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.451100,0.000000,0.000000,0.000000,0.002600,0.000000
789,1.811041,4.561997,4.547500,4.464100,1124.000000,643823745.000000,1148928000.000000,252489728.000000,1292746752.000000,4.147000,0.046900,0.012700,4.045000,0.015200,0.008300,0.000600,0.000500,0.012900,0.002500,0.000000
790,1.812963,1.911302,1.903200,1.805900,1124.000000,643818573.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.402400,0.000000,0.000000,0.000000,0.002600,0.000000
791,1.814500,1.562302,1.574500,1.476700,1124.000000,643823117.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.329700,0.000000,0.000000,0.000000,0.003500,0.000000
792,1.816264,1.739498,1.731600,1.645600,1124.000000,643822717.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.425600,0.000000,0.000000,0.000000,0.003100,0.000000
793,1.817816,1.570096,1.570400,1.481900,1124.000000,643822117.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.317700,0.000000,0.000000,0.000000,0.003800,0.000000
794,1.819594,1.764803,1.757600,1.670900,1124.000000,643822141.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.151100,0.000000,0.000000,0.000000,0.002800,0.000000
795,1.821215,1.587897,1.582900,1.493600,1124.000000,643828461.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.351400,0.000000,0.000000,0.000000,0.003400,0.000000
796,1.823063,1.881406,1.869600,1.773100,1124.000000,643832843.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.430200,0.000000,0.000000,0.000000,0.003500,0.000000
797,1.824801,1.713400,1.718300,1.617100,1124.000000,643830405.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.388200,0.000000,0.000000,0.000000,0.003200,0.000000
798,1.828729,3.909899,3.896600,3.799300,1124.000000,643837001.000000,1148928000.000000,252489728.000000,1292746752.000000,3.400800,0.045200,0.014500,3.285100,0.021600,0.009500,0.000600,0.000700,0.017700,0.003700,0.000000
799,1.830401,1.725298,1.738200,1.636000,1124.000000,643831605.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.316700,0.000000,0.000000,0.000000,0.004100,0.000000
800,1.832211,1.797201,1.788500,1.699000,1124.000000,643832077.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.358300,0.000000,0.000000,0.000000,0.002700,0.000000
801,1.833782,1.594402,1.603700,1.512400,1124.000000,643831253.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.337600,0.000000,0.000000,0.000000,0.003300,0.000000
802,1.835521,1.735700,1.734100,1.653000,1124.000000,643834261.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.379300,0.000000,0.000000,0.000000,0.002400,0.000000
803,1.837660,2.084297,2.054900,1.966600,1124.000000,643835133.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.404900,0.000000,0.000000,0.000000,0.002700,0.000000
804,1.839425,1.789002,1.795100,1.686200,1124.000000,643834309.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.400700,0.000000,0.000000,0.000000,0.004300,0.000000
805,1.841122,1.718601,1.727300,1.630000,1124.000000,643834757.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.395300,0.000000,0.000000,0.000000,0.004100,0.000000
806,1.845088,3.936196,3.927900,3.840500,1124.000000,643840385.000000,1148928000.000000,252489728.000000,1292746752.000000,3.510600,0.047200,0.013800,3.403400,0.016600,0.009700,0.000700,0.000600,0.014200,0.003100,0.000000
807,1.847152,1.954202,1.946700,1.851400,1124.000000,643839237.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.423800,0.000000,0.000000,0.000000,0.002700,0.000000
808,1.848629,1.606498,1.604200,1.507000,1124.000000,643843357.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.319300,0.000000,0.000000,0.000000,0.006500,0.000000
809,1.850148,1.535899,1.541600,1.447700,1124.000000,643843389.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.319800,0.000000,0.000000,0.000000,0.003100,0.000000
810,1.852018,1.789704,1.783200,1.694200,1124.000000,643845131.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.449600,0.000000,0.000000,0.000000,0.003100,0.000000
811,1.853659,1.720500,1.704100,1.614400,1124.000000,643844885.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.343300,0.000000,0.000000,0.000000,0.004400,0.000000
812,1.855284,1.616497,1.634100,1.531200,1124.000000,643842717.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.381900,0.000000,0.000000,0.000000,0.003000,0.000000
813,1.857207,1.908603,1.897400,1.808200,1124.000000,643846837.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.419700,0.000000,0.000000,0.000000,0.003400,0.000000
814,1.861094,3.900000,3.902900,3.809700,1124.000000,643853617.000000,1148928000.000000,252489728.000000,1292746752.000000,3.465600,0.046800,0.014500,3.359000,0.017000,0.010100,0.000700,0.000600,0.013400,0.003400,0.000000
815,1.863115,1.990299,1.982800,1.893000,1124.000000,643847309.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.231200,0.000000,0.000000,0.000000,0.002600,0.000000
816,1.864778,1.656200,1.626700,1.528300,1124.000000,643847333.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.294000,0.000000,0.000000,0.000000,0.006000,0.000000
817,1.866836,1.977799,1.995400,1.877300,1124.000000,643847269.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.690700,0.000000,0.000000,0.000000,0.003700,0.000000
818,1.869450,2.664902,2.644800,2.543800,1124.000000,643843959.000000,1148928000.000000,252489728.000000,1292746752.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.564100,0.000000,0.000000,0.000000,0.003900,0.000000
