frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
2147,2.440799,1.186798,1.193700,1.079000,1076.000000,852271320.000000,1324570160.000000,237035520.000000,1573335040.000000,0.000600,0.000000,0.000000,0.000000,0.016000,0.000000,0.013000,0.000000,0.000000,0.000000,0.005300,0.001800,0.003200,0.006700,0.000000
2148,2.442025,1.235502,1.230400,1.122800,1076.000000,852275440.000000,1324570160.000000,237035520.000000,1573335040.000000,0.000700,0.000000,0.000000,0.000000,0.010600,0.000000,0.028300,0.000000,0.000000,0.000000,0.004900,0.002700,0.002500,0.007400,0.000000
2149,2.443331,1.304500,1.304400,1.196500,1076.000000,852299576.000000,1324570160.000000,237035520.000000,1573335040.000000,0.000500,0.000000,0.000000,0.000000,0.009400,0.000000,0.108000,0.000000,0.000000,0.000000,0.004600,0.002100,0.002700,0.005600,0.000000
2150,2.444378,1.050099,1.044000,0.938500,1076.000000,852288432.000000,1324570160.000000,237035520.000000,1573335040.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.012300,0.000000,0.000000,0.000000,0.004900,0.002700,0.002400,0.007500,0.000000
2151,2.445426,1.049702,1.053200,0.946300,1076.000000,852285816.000000,1324570160.000000,237035520.000000,1573335040.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.023100,0.000000,0.000000,0.000000,0.004700,0.002500,0.002700,0.006900,0.000000
2152,2.446487,1.011997,1.006100,0.904500,1076.000000,852285856.000000,1324570160.000000,237035520.000000,1573335040.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.024300,0.000000,0.000000,0.000000,0.004100,0.001900,0.002400,0.006500,0.000000
2153,2.447877,1.403203,1.386400,1.275800,1076.000000,852286320.000000,1324570160.000000,237035520.000000,1573335040.000000,0.000700,0.000000,0.000000,0.000000,0.012300,0.000000,0.044400,0.000000,0.000000,0.000000,0.005800,0.002800,0.002300,0.007500,0.000000
2154,2.448998,1.093098,1.097700,0.979700,1076.000000,852290008.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.035200,0.000000,0.000000,0.000000,0.004300,0.002100,0.002900,0.008200,0.000000
2155,2.450259,1.317404,1.313600,1.200800,1076.000000,852294136.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.011400,0.000000,0.127400,0.000000,0.000000,0.000000,0.005900,0.002400,0.003000,0.008000,0.000000
2156,2.451320,1.055102,1.056700,0.945200,1076.000000,852294152.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.059900,0.000000,0.000000,0.000000,0.004200,0.002600,0.002400,0.007000,0.000000
2157,2.452400,1.011699,1.005000,0.900000,1076.000000,852294592.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.011800,0.000000,0.000000,0.000000,0.005400,0.002600,0.002600,0.007200,0.000000
2158,2.453444,1.121499,1.125300,1.017900,1076.000000,852295040.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.009300,0.000000,0.010100,0.000000,0.000000,0.000000,0.006200,0.002000,0.002500,0.006600,0.000000
2159,2.454554,1.100801,1.097700,0.995000,1076.000000,852294216.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.011700,0.000000,0.000000,0.000000,0.004200,0.002000,0.002300,0.006400,0.000000
2160,2.456038,1.432100,1.425700,1.318400,1076.000000,852295288.000000,1324570160.000000,237035520.000000,1573400576.000000,0.338500,0.042000,0.012300,0.124300,0.009100,0.020000,0.012000,0.014300,0.019900,0.013000,0.004200,0.002000,0.002300,0.004900,0.000000
2161,2.457118,1.137996,1.135300,1.027800,1076.000000,852299408.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.015500,0.000000,0.014100,0.000000,0.000000,0.000000,0.005300,0.002700,0.002400,0.007500,0.000000
2162,2.458152,1.043204,1.041400,0.934800,1076.000000,852299032.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.037300,0.000000,0.000000,0.000000,0.004800,0.002600,0.002300,0.007000,0.000000
2163,2.459222,1.063095,1.063400,0.957700,1076.000000,852303128.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.032500,0.000000,0.000000,0.000000,0.004400,0.002400,0.002400,0.007100,0.000000
2164,2.460279,1.055804,1.049800,0.945800,1076.000000,852302528.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.010600,0.000000,0.012600,0.000000,0.000000,0.000000,0.004800,0.001900,0.002400,0.006700,0.000000
2165,2.461398,1.107299,1.102800,0.997700,1076.000000,852316912.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.031700,0.000000,0.000000,0.000000,0.004600,0.003000,0.002500,0.006900,0.000000
2166,2.462563,1.184099,1.186000,1.078100,1076.000000,852304816.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.011100,0.000000,0.000000,0.000000,0.004400,0.002100,0.002000,0.006400,0.000000
2167,2.463641,1.076800,1.071300,0.968600,1076.000000,852306296.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.009300,0.000000,0.011500,0.000000,0.000000,0.000000,0.004100,0.001800,0.002400,0.006400,0.000000
2168,2.464876,1.176800,1.143200,1.031900,1076.000000,852306336.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.037700,0.000000,0.000000,0.000000,0.004500,0.002800,0.002500,0.007100,0.000000
2169,2.465917,1.098299,1.127300,0.998400,1076.000000,852306800.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.012900,0.000000,0.023500,0.000000,0.000000,0.000000,0.006000,0.002600,0.002600,0.007600,0.000000
2170,2.467107,1.170004,1.160100,1.054600,1076.000000,852306392.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.009900,0.000000,0.011300,0.000000,0.000000,0.000000,0.004500,0.002900,0.002300,0.010600,0.000000
2171,2.468202,1.097995,1.093000,0.979400,1076.000000,852306424.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.010600,0.000000,0.011500,0.000000,0.000000,0.000000,0.004900,0.002100,0.002500,0.005300,0.000000
2172,2.469464,1.258900,1.237900,1.119300,1076.000000,852310536.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.010700,0.000000,0.077800,0.000000,0.000000,0.000000,0.004800,0.002300,0.002600,0.007100,0.000000
2173,2.470696,1.247399,1.240100,1.114500,1076.000000,852310976.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.013000,0.000000,0.043100,0.000000,0.000000,0.000000,0.004300,0.001900,0.002500,0.006800,0.000000
2174,2.472214,1.498902,1.511000,1.376100,1076.000000,852316232.000000,1324570160.000000,237035520.000000,1573400576.000000,0.316800,0.043300,0.011600,0.107500,0.010000,0.017100,0.012700,0.013700,0.018700,0.012500,0.004300,0.002100,0.002300,0.005300,0.000000
2175,2.474018,1.639605,1.228500,1.103400,1076.000000,852314984.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.012400,0.000000,0.040900,0.000000,0.000000,0.000000,0.005000,0.002300,0.002800,0.006200,0.000000
2176,2.475180,1.351899,1.769900,1.307500,1076.000000,852315008.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.012600,0.000000,0.041100,0.000000,0.000000,0.000000,0.005400,0.002100,0.003100,0.008300,0.000000
2177,2.476366,1.128501,1.099300,0.985700,1076.000000,852315456.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.009600,0.000000,0.088400,0.000000,0.000000,0.000000,0.004000,0.002000,0.002600,0.006900,0.000000
2178,2.477409,1.088095,1.111800,0.984600,1076.000000,852314832.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.012300,0.000000,0.027800,0.000000,0.000000,0.000000,0.005900,0.002600,0.002700,0.007200,0.000000
2179,2.478450,1.046599,1.044600,0.940400,1076.000000,852314832.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.010800,0.000000,0.011000,0.000000,0.000000,0.000000,0.004800,0.002000,0.002700,0.006500,0.000000
2180,2.479455,1.021301,1.020300,0.918000,1076.000000,852318952.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.009800,0.000000,0.101400,0.000000,0.000000,0.000000,0.004300,0.002500,0.002500,0.007000,0.000000
2181,2.480520,1.061798,1.060400,0.960300,1076.000000,852333336.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.009300,0.000000,0.010800,0.000000,0.000000,0.000000,0.004200,0.001700,0.002300,0.006100,0.000000
2182,2.481870,1.329904,0.968700,0.870500,1076.000000,852321240.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.012400,0.000000,0.000000,0.000000,0.004000,0.001800,0.002100,0.006400,0.000000
2183,2.483037,1.185502,1.519800,1.062800,1076.000000,852322720.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.037600,0.000000,0.000000,0.000000,0.004600,0.001900,0.002700,0.007000,0.000000
2184,2.484085,1.035799,1.046900,0.924800,1076.000000,852322760.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.048400,0.000000,0.000000,0.000000,0.004300,0.002900,0.002500,0.007000,0.000000
2185,2.485094,1.025801,1.030700,0.925500,1076.000000,852323224.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.093700,0.000000,0.000000,0.000000,0.004400,0.001900,0.002400,0.006400,0.000000
2186,2.486225,1.124199,1.114700,1.015900,1076.000000,852326912.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.009300,0.000000,0.058300,0.000000,0.000000,0.000000,0.003800,0.002500,0.002200,0.006200,0.000000
2187,2.487347,1.111097,1.112500,1.006400,1076.000000,852327192.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.008900,0.000000,0.031700,0.000000,0.000000,0.000000,0.004800,0.002400,0.002400,0.006600,0.000000
2188,2.488881,1.506803,1.488300,1.381200,1076.000000,852328616.000000,1324570160.000000,237035520.000000,1573400576.000000,0.400100,0.041800,0.012100,0.171600,0.010500,0.024400,0.015000,0.014600,0.020200,0.024500,0.003900,0.002500,0.002300,0.006100,0.000000
2189,2.489903,1.052501,1.060800,0.944600,1076.000000,852332744.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.012700,0.000000,0.013900,0.000000,0.000000,0.000000,0.004500,0.002300,0.002800,0.007000,0.000000
2190,2.490886,0.996698,1.001500,0.897900,1076.000000,852333224.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.011700,0.000000,0.000000,0.000000,0.004100,0.001900,0.002300,0.006300,0.000000
2191,2.491998,1.056696,1.023100,0.919200,1076.000000,852332408.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003400,0.001800,0.002300,0.006100,0.000000
2192,2.493118,1.164902,1.178200,1.050300,1076.000000,852331736.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.012900,0.000000,0.011700,0.000000,0.000000,0.000000,0.004600,0.002100,0.002700,0.011100,0.000000
2193,2.494147,1.017800,1.025300,0.915100,1076.000000,852336344.000000,1324570160.000000,237035520.000000,1573400576.000000,0.002400,0.000000,0.000000,0.000000,0.009400,0.000000,0.012700,0.000000,0.000000,0.000000,0.007300,0.001900,0.002600,0.010400,0.000000
2194,2.495114,0.986203,0.984500,0.884900,1076.000000,852335984.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.010900,0.000000,0.000000,0.000000,0.003900,0.001800,0.002700,0.006600,0.000000
2195,2.496170,1.029996,0.975600,0.876900,1076.000000,852336000.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.008900,0.000000,0.011100,0.000000,0.000000,0.000000,0.003500,0.001800,0.002400,0.006500,0.000000
2196,2.498058,1.849504,1.114000,0.964900,1076.000000,852336032.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.012300,0.000000,0.000000,0.000000,0.004900,0.002100,0.002600,0.007000,0.000000
2197,2.500032,1.769501,2.422000,1.539400,1076.000000,852354080.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.013000,0.000000,0.012600,0.000000,0.000000,0.000000,0.005500,0.002200,0.003400,0.007800,0.000000
2198,2.501240,1.434800,1.542300,1.360200,1076.000000,852341984.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.012200,0.000000,0.015300,0.000000,0.000000,0.000000,0.009400,0.002600,0.004200,0.008800,0.000000
2199,2.502267,1.067396,1.078000,0.961000,1076.000000,852343464.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000900,0.000000,0.000000,0.000000,0.010700,0.000000,0.012000,0.000000,0.000000,0.000000,0.005000,0.002600,0.003100,0.007000,0.000000
2200,2.503260,0.999603,1.001900,0.899800,1076.000000,852343504.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.012600,0.000000,0.000000,0.000000,0.004400,0.002400,0.002600,0.007300,0.000000
2201,2.504186,0.933000,0.930400,0.832900,1076.000000,852343952.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.008500,0.000000,0.010600,0.000000,0.000000,0.000000,0.004500,0.001700,0.002400,0.006100,0.000000
2202,2.505453,1.248299,1.248000,1.151300,1076.000000,852344312.000000,1324570160.000000,237035520.000000,1573400576.000000,0.312900,0.040900,0.012500,0.105400,0.008800,0.017100,0.011800,0.014400,0.019600,0.012800,0.003700,0.001700,0.002200,0.004500,0.000000
2203,2.506426,0.983496,0.976800,0.880900,1076.000000,852343920.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.009800,0.000000,0.011000,0.000000,0.000000,0.000000,0.004200,0.001700,0.002300,0.006200,0.000000
2204,2.507588,1.149100,1.137600,1.036200,1076.000000,852343936.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.010700,0.000000,0.000000,0.000000,0.004100,0.002400,0.002100,0.006700,0.000000
2205,2.508547,0.962599,0.964900,0.857200,1076.000000,852344376.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.010300,0.000000,0.012600,0.000000,0.000000,0.000000,0.004400,0.002700,0.002600,0.007200,0.000000
2206,2.509568,1.022201,1.020700,0.917600,1076.000000,852352688.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.009300,0.000000,0.024300,0.000000,0.000000,0.000000,0.004100,0.001900,0.002300,0.006700,0.000000
2207,2.510718,1.108900,1.081900,0.975000,1076.000000,852351864.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.009800,0.000000,0.011300,0.000000,0.000000,0.000000,0.004500,0.002600,0.002400,0.006900,0.000000
2208,2.511894,1.202799,1.218800,1.095000,1076.000000,852351888.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.011500,0.000000,0.013000,0.000000,0.000000,0.000000,0.006300,0.002300,0.002400,0.007000,0.000000
2209,2.513245,1.140398,1.130400,1.019200,1076.000000,852352336.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.011800,0.000000,0.000000,0.000000,0.004400,0.002000,0.002700,0.006700,0.000000
2210,2.514384,1.326205,1.326100,1.212100,1076.000000,852351936.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.011500,0.000000,0.012900,0.000000,0.000000,0.000000,0.009000,0.002600,0.003900,0.008000,0.000000
2211,2.515662,1.307901,1.302300,1.192100,1076.000000,852351960.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.011000,0.000000,0.011400,0.000000,0.000000,0.000000,0.004500,0.002100,0.002700,0.007200,0.000000
2212,2.516762,1.100900,1.105100,0.989600,1076.000000,852356080.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000600,0.000000,0.000000,0.000000,0.010300,0.000000,0.011300,0.000000,0.000000,0.000000,0.004500,0.002500,0.002500,0.007000,0.000000
2213,2.517771,1.016397,1.015100,0.910100,1076.000000,852370464.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000800,0.000000,0.000000,0.000000,0.010300,0.000000,0.011200,0.000000,0.000000,0.000000,0.004300,0.001900,0.002300,0.006400,0.000000
2214,2.518723,0.954401,0.952500,0.849100,1076.000000,852358368.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.012200,0.000000,0.000000,0.000000,0.004100,0.002000,0.002400,0.006400,0.000000
2215,2.519703,0.987500,0.987600,0.884900,1076.000000,852355752.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.011900,0.000000,0.000000,0.000000,0.003700,0.001800,0.002500,0.006400,0.000000
2216,2.520616,0.917000,0.916300,0.817000,1076.000000,852355792.000000,1324570160.000000,237035520.000000,1573400576.000000,0.000700,0.000000,0.000000,0.000000,0.008800,0.000000,0.010500,0.000000,0.000000,0.000000,0.003700,0.002300,0.002600,0.006500,0.000000
2217,2.522099,1.446797,1.374700,1.275700,1076.000000,852357040.000000,1324570160.000000,237035520.000000,1573400576.000000,0.392200,0.038500,0.012000,0.181500,0.009000,0.020000,0.010200,0.014200,0.021100,0.016500,0.003500,0.002100,0.002300,0.004900,0.000000
2218,2.523051,0.984602,1.048900,0.884500,1076.000000,852360744.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.010300,0.000000,0.000000,0.000000,0.004300,0.001900,0.002600,0.006800,0.000000
2219,2.524037,0.967000,0.920100,0.821900,1076.000000,852360776.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.009900,0.000000,0.000000,0.000000,0.003700,0.002600,0.002400,0.006400,0.000000
2220,2.525000,0.978005,1.020600,0.880300,1076.000000,852360792.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.010900,0.000000,0.000000,0.000000,0.004300,0.001900,0.002200,0.006300,0.000000
2221,2.525957,0.956696,0.953600,0.855700,1076.000000,852360432.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.010800,0.000000,0.000000,0.000000,0.004200,0.002700,0.002200,0.006300,0.000000
2222,2.527204,1.107497,0.986300,0.886600,1076.000000,852360880.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.010500,0.000000,0.000000,0.000000,0.004000,0.001800,0.002200,0.006300,0.000000
2223,2.528564,1.423703,1.497900,1.282300,1076.000000,852364152.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000800,0.000000,0.000000,0.000000,0.017900,0.000000,0.030100,0.000000,0.000000,0.000000,0.008000,0.002400,0.003100,0.008500,0.000000
2224,2.530004,1.478600,1.290200,1.147100,1076.000000,852364176.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000700,0.000000,0.000000,0.000000,0.014000,0.000000,0.013200,0.000000,0.000000,0.000000,0.005300,0.002700,0.002800,0.007500,0.000000
2225,2.531358,1.332703,1.540300,1.220000,1076.000000,852368720.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000800,0.000000,0.000000,0.000000,0.013300,0.000000,0.011500,0.000000,0.000000,0.000000,0.005000,0.002400,0.002700,0.006900,0.000000
2226,2.532531,1.209999,1.192200,1.015300,1076.000000,852368320.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000900,0.000000,0.000000,0.000000,0.010200,0.000000,0.011600,0.000000,0.000000,0.000000,0.005300,0.002200,0.003300,0.006800,0.000000
2227,2.533945,1.321797,1.320700,1.193700,1076.000000,852361616.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000600,0.000000,0.000000,0.000000,0.010400,0.000000,0.011300,0.000000,0.000000,0.000000,0.004600,0.002100,0.003400,0.006800,0.000000
2228,2.534937,1.103203,1.119300,0.993400,1076.000000,852361640.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000800,0.000000,0.000000,0.000000,0.010400,0.000000,0.011600,0.000000,0.000000,0.000000,0.006300,0.002200,0.003600,0.005400,0.000000
2229,2.535870,0.937302,0.940900,0.836600,1076.000000,852376024.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.010800,0.000000,0.000000,0.000000,0.004500,0.002000,0.002500,0.006700,0.000000
2230,2.536880,1.003798,1.002400,0.903200,1076.000000,852363928.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000600,0.000000,0.000000,0.000000,0.008800,0.000000,0.012200,0.000000,0.000000,0.000000,0.003900,0.001900,0.002500,0.006300,0.000000
2231,2.537878,0.989399,0.981600,0.882500,1076.000000,852365408.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000600,0.000000,0.000000,0.000000,0.009300,0.000000,0.010700,0.000000,0.000000,0.000000,0.004200,0.001900,0.002500,0.006700,0.000000
2232,2.539252,1.322499,1.314800,1.211700,1076.000000,852366296.000000,1324570160.000000,237035520.000000,1573466112.000000,0.324200,0.044500,0.012500,0.105900,0.010100,0.017500,0.010900,0.014400,0.020300,0.012600,0.004100,0.002100,0.002400,0.005400,0.000000
2233,2.540160,0.979301,0.988400,0.884100,1076.000000,852366744.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.011300,0.000000,0.000000,0.000000,0.005400,0.001900,0.002600,0.007000,0.000000
2234,2.541049,0.891397,0.888900,0.794700,1076.000000,852366352.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000800,0.000000,0.000000,0.000000,0.008500,0.000000,0.010100,0.000000,0.000000,0.000000,0.004000,0.001900,0.002600,0.006400,0.000000
2235,2.541956,0.902402,0.899800,0.805300,1076.000000,852366384.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.010000,0.000000,0.000000,0.000000,0.003700,0.001800,0.002300,0.006200,0.000000
2236,2.542868,0.915101,0.910000,0.815800,1076.000000,852365552.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000600,0.000000,0.000000,0.000000,0.008800,0.000000,0.010300,0.000000,0.000000,0.000000,0.003700,0.001800,0.002300,0.006000,0.000000
2237,2.543791,0.914201,0.904000,0.807000,1076.000000,852365992.000000,1324570160.000000,237035520.000000,1573466112.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.010800,0.000000,0.000000,0.000000,0.003300,0.002100,0.002400,0.006400,0.000000
2238,2.544704,0.920401,0.928800,0.825200,1076.000000,852370536.000000,1324570160.000000,237035520.000000,1573470208.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.010400,0.000000,0.000000,0.000000,0.004200,0.001800,0.002300,0.006100,0.000000
2239,2.546240,1.370295,0.930200,0.836800,1076.000000,852369712.000000,1324570160.000000,237035520.000000,1573470208.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.010200,0.000000,0.000000,0.000000,0.004200,0.001800,0.002500,0.005800,0.000000
2240,2.548088,1.822605,2.155900,1.609300,1076.000000,852373288.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000900,0.000000,0.000000,0.000000,0.018300,0.000000,0.020100,0.000000,0.000000,0.000000,0.007900,0.004200,0.004900,0.017800,0.000000
2241,2.549742,1.697499,1.707400,1.506400,1076.000000,852373736.000000,1324570160.000000,237035520.000000,1573412864.000000,0.001000,0.000000,0.000000,0.000000,0.022600,0.000000,0.020400,0.000000,0.000000,0.000000,0.007700,0.004500,0.005100,0.012100,0.000000
2242,2.551194,1.471599,1.494900,1.310100,1076.000000,852373336.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000900,0.000000,0.000000,0.000000,0.019000,0.000000,0.018600,0.000000,0.000000,0.000000,0.006900,0.004000,0.004500,0.010900,0.000000
2243,2.553106,1.979698,1.506600,1.346900,1076.000000,852373360.000000,1324570160.000000,237035520.000000,1573412864.000000,0.001000,0.000000,0.000000,0.000000,0.017400,0.000000,0.018700,0.000000,0.000000,0.000000,0.006800,0.003400,0.003500,0.010500,0.000000
2244,2.554317,1.231704,1.747500,1.131300,1076.000000,852377480.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000800,0.000000,0.000000,0.000000,0.011800,0.000000,0.012100,0.000000,0.000000,0.000000,0.004800,0.002300,0.002900,0.007400,0.000000
2245,2.555652,1.373200,1.374600,1.273700,1076.000000,852397616.000000,1324570160.000000,237035520.000000,1573412864.000000,0.353200,0.041400,0.014000,0.118800,0.009700,0.022400,0.010700,0.019000,0.025600,0.014400,0.004900,0.002100,0.002600,0.005100,0.000000
2246,2.556861,1.191199,1.181600,1.082500,1076.000000,852385520.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.010400,0.000000,0.012000,0.000000,0.000000,0.000000,0.003900,0.002300,0.002300,0.006500,0.000000
2247,2.557858,1.002997,1.001700,0.897400,1076.000000,852382904.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.011200,0.000000,0.000000,0.000000,0.004700,0.002900,0.002400,0.007100,0.000000
2248,2.558824,0.966603,0.967400,0.865300,1076.000000,852382944.000000,1324570160.000000,237035520.000000,1573412864.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.010800,0.000000,0.000000,0.000000,0.004000,0.002600,0.002400,0.006900,0.000000
