frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
780,0.714269,0.867404,0.864700,0.783800,1112.000000,844586450.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014200,0.000000,0.000000,0.000000,0.003300,0.000000
781,0.715064,0.806895,0.807700,0.727300,1112.000000,844590986.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.000000,0.000000,0.003500,0.000000
782,0.715843,0.779904,0.778800,0.690200,1112.000000,844591970.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.000000,0.000000,0.003300,0.000000
783,0.716670,0.829202,0.825000,0.748100,1112.000000,844614922.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.002900,0.000000
784,0.717422,0.754698,0.757600,0.679300,1112.000000,844598122.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.000000,0.000000,0.003200,0.000000
785,0.718164,0.745897,0.744500,0.670500,1112.000000,844598274.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.009900,0.000000,0.000000,0.000000,0.003100,0.000000
786,0.718886,0.719700,0.718100,0.644400,1112.000000,844598314.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.009800,0.000000,0.000000,0.000000,0.003200,0.000000
787,0.719602,0.720401,0.718800,0.645800,1112.000000,844602858.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.003100,0.000000
788,0.720692,1.070004,1.060400,0.985400,1112.000000,844603282.000000,1318204976.000000,234864640.000000,1568763904.000000,0.278100,0.033000,0.011300,0.019800,0.010500,0.019600,0.017000,0.020900,0.003100,0.000000
789,0.721697,1.000999,0.996600,0.914100,1112.000000,844603378.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.096800,0.000000,0.000000,0.000000,0.003500,0.000000
790,0.722604,0.912798,0.912500,0.829000,1112.000000,844603530.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.013500,0.000000,0.000000,0.000000,0.003500,0.000000
791,0.723562,0.949001,0.943900,0.861600,1112.000000,844604418.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.103100,0.000000,0.000000,0.000000,0.003100,0.000000
792,0.724654,1.074901,1.070000,0.981800,1112.000000,844606874.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.125300,0.000000,0.000000,0.000000,0.003400,0.000000
793,0.725620,0.989101,0.991500,0.903600,1112.000000,844606898.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.142500,0.000000,0.000000,0.000000,0.004600,0.000000
794,0.726619,0.923498,0.899200,0.808900,1112.000000,844611458.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013600,0.000000,0.000000,0.000000,0.003300,0.000000
795,0.727717,1.163797,1.175000,1.071000,1112.000000,844611522.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.013600,0.000000,0.000000,0.000000,0.005000,0.000000
796,0.728883,1.153600,1.156500,1.063800,1112.000000,844611122.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003900,0.000000
797,0.729723,0.859800,0.863600,0.777700,1112.000000,844611586.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012400,0.000000,0.000000,0.000000,0.003700,0.000000
798,0.730472,0.762302,0.762300,0.682800,1112.000000,844611290.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003600,0.000000
799,0.731524,1.033900,1.025500,0.945700,1112.000000,844629050.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003200,0.000000
800,0.732612,1.097399,1.052600,0.967500,1112.000000,844620298.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003400,0.000000
801,0.733474,0.864704,0.910300,0.784100,1112.000000,844620322.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003100,0.000000
802,0.734402,0.924795,0.922900,0.843900,1112.000000,844620362.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003300,0.000000
803,0.735257,0.855804,0.851600,0.772200,1112.000000,844620826.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011100,0.000000,0.000000,0.000000,0.003200,0.000000
804,0.736260,1.004996,1.003400,0.922500,1112.000000,844609682.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003400,0.000000
805,0.737331,1.069905,1.068300,0.987700,1112.000000,844611530.000000,1318204976.000000,234864640.000000,1568763904.000000,0.258800,0.034400,0.010900,0.016900,0.012100,0.019400,0.017700,0.013300,0.003300,0.000000
806,0.738094,0.776899,0.774700,0.696100,1112.000000,844611898.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013900,0.000000,0.000000,0.000000,0.003300,0.000000
807,0.738837,0.741497,0.745800,0.666700,1112.000000,844617178.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012300,0.000000,0.000000,0.000000,0.003000,0.000000
808,0.739607,0.764803,0.759700,0.685300,1112.000000,844617042.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013400,0.000000,0.000000,0.000000,0.002800,0.000000
809,0.740558,0.948299,0.942500,0.827700,1112.000000,844615994.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011500,0.000000,0.000000,0.000000,0.002900,0.000000
810,0.741489,0.922003,0.918500,0.837400,1112.000000,844616474.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003000,0.000000
811,0.742516,1.018396,1.011000,0.927500,1112.000000,844617042.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012900,0.000000,0.000000,0.000000,0.003200,0.000000
812,0.743351,0.851899,0.858300,0.771900,1112.000000,844617378.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012700,0.000000,0.000000,0.000000,0.003800,0.000000
813,0.744137,0.793601,0.793300,0.715600,1112.000000,844621066.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003100,0.000000
814,0.745379,1.224901,1.216600,1.139200,1112.000000,844621082.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.002800,0.000000
815,0.746416,1.016702,1.010500,0.927600,1112.000000,844640890.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012300,0.000000,0.000000,0.000000,0.003600,0.000000
816,0.747394,0.987897,0.982600,0.893100,1112.000000,844624458.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.003700,0.000000
817,0.748227,0.852402,0.859600,0.770200,1112.000000,844633050.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003400,0.000000
818,0.749288,1.055201,1.051700,0.944500,1112.000000,844633290.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003300,0.000000
819,0.750146,0.838797,0.826500,0.745600,1112.000000,844638282.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.000000,0.000000,0.003400,0.000000
820,0.751120,0.961600,0.926700,0.830200,1112.000000,844637930.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.003900,0.000000
821,0.752327,1.224603,1.253700,1.088300,1112.000000,844637970.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.004000,0.000000
822,0.753194,0.883298,0.891100,0.800800,1112.000000,844638042.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011100,0.000000,0.000000,0.000000,0.003700,0.000000
823,0.754316,1.117297,1.117600,1.033800,1112.000000,844640866.000000,1318204976.000000,234864640.000000,1568763904.000000,0.261100,0.035100,0.008900,0.018200,0.010800,0.019000,0.017300,0.013500,0.003600,0.000000
824,0.755156,0.845805,0.843000,0.761800,1112.000000,844640050.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.012600,0.000000,0.000000,0.000000,0.002900,0.000000
825,0.756065,0.903196,0.892400,0.809200,1112.000000,844642281.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013300,0.000000,0.000000,0.000000,0.003300,0.000000
826,0.757609,1.483503,1.438200,1.329000,1112.000000,844644306.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000800,0.000000,0.000000,0.000000,0.117800,0.000000,0.000000,0.000000,0.003700,0.000000
827,0.758682,1.115299,1.147900,1.015900,1112.000000,844643698.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.014700,0.000000,0.000000,0.000000,0.004900,0.000000
828,0.759595,0.936203,0.949600,0.854900,1112.000000,844642938.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.037200,0.000000,0.000000,0.000000,0.003900,0.000000
829,0.760618,0.937096,0.920700,0.836100,1112.000000,844642962.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003200,0.000000
830,0.761599,1.054797,1.063200,0.970000,1112.000000,844643354.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.040100,0.000000,0.000000,0.000000,0.004900,0.000000
831,0.762719,1.097605,1.067300,0.980400,1112.000000,844664754.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.102300,0.000000,0.000000,0.000000,0.003400,0.000000
832,0.763823,1.134198,1.160300,1.049800,1112.000000,844651922.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.094300,0.000000,0.000000,0.000000,0.004100,0.000000
833,0.764729,0.903203,0.902800,0.821400,1112.000000,844652098.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011700,0.000000,0.000000,0.000000,0.003400,0.000000
834,0.765937,1.191001,0.916400,0.821300,1112.000000,844656386.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.035900,0.000000,0.000000,0.000000,0.003300,0.000000
835,0.766805,0.890497,1.160700,0.809500,1112.000000,844657034.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003800,0.000000
836,0.767686,0.888903,0.889400,0.809400,1112.000000,844656770.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003400,0.000000
837,0.768491,0.802097,0.799000,0.720200,1112.000000,844656770.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.003300,0.000000
838,0.769340,0.847399,0.841000,0.762300,1112.000000,844657218.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.003300,0.000000
839,0.770402,1.065101,1.068300,0.985200,1112.000000,844663074.000000,1318204976.000000,234864640.000000,1568763904.000000,0.256800,0.032900,0.011700,0.016800,0.011100,0.018700,0.019100,0.013200,0.003500,0.000000
840,0.771195,0.794700,0.792700,0.715400,1112.000000,844662250.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.013200,0.000000,0.000000,0.000000,0.003300,0.000000
841,0.772261,1.057299,1.006700,0.927800,1112.000000,844662314.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.033400,0.000000,0.000000,0.000000,0.003100,0.000000
842,0.773130,0.867602,0.912300,0.786100,1112.000000,844662762.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.087300,0.000000,0.000000,0.000000,0.003400,0.000000
843,0.774328,1.196301,1.189400,1.108700,1112.000000,844661618.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.000000,0.000000,0.003400,0.000000
844,0.775318,0.999100,1.002800,0.918200,1112.000000,844661242.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010800,0.000000,0.000000,0.000000,0.003500,0.000000
845,0.776136,0.826098,0.827900,0.750600,1112.000000,844665338.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000400,0.000000,0.000000,0.000000,0.010300,0.000000,0.000000,0.000000,0.002800,0.000000
846,0.777097,0.904897,0.888700,0.813600,1112.000000,844665370.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.009700,0.000000,0.000000,0.000000,0.003000,0.000000
847,0.778123,1.068800,1.024900,0.937900,1112.000000,844681946.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.014400,0.000000,0.000000,0.000000,0.004400,0.000000
848,0.779061,0.941404,0.987100,0.858400,1112.000000,844665018.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.018900,0.000000,0.000000,0.000000,0.003500,0.000000
849,0.779990,0.934602,0.932900,0.850400,1112.000000,844665042.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010200,0.000000,0.000000,0.000000,0.003100,0.000000
850,0.780838,0.831200,0.829500,0.747200,1112.000000,844665082.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000700,0.000000,0.000000,0.000000,0.010200,0.000000,0.000000,0.000000,0.003100,0.000000
851,0.781735,0.911699,0.913400,0.832400,1112.000000,844673762.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012600,0.000000,0.000000,0.000000,0.003300,0.000000
852,0.782865,1.118197,1.109900,1.030300,1112.000000,844673794.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.126500,0.000000,0.000000,0.000000,0.002800,0.000000
853,0.783780,0.922003,0.923900,0.840000,1112.000000,844673370.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.020700,0.000000,0.000000,0.000000,0.003400,0.000000
854,0.784588,0.811898,0.809800,0.729900,1112.000000,844673402.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.011200,0.000000,0.000000,0.000000,0.003300,0.000000
855,0.785484,0.902700,0.900000,0.821200,1112.000000,844674266.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003300,0.000000
856,0.786425,0.898902,0.892400,0.809700,1112.000000,844677810.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.033000,0.000000,0.000000,0.000000,0.002900,0.000000
857,0.787631,1.236501,1.234300,1.149800,1112.000000,844679962.000000,1318204976.000000,234864640.000000,1568763904.000000,0.282400,0.031500,0.013400,0.017000,0.011000,0.021600,0.017700,0.013700,0.004000,0.000000
858,0.788542,0.919196,0.923400,0.840500,1112.000000,844683786.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.033500,0.000000,0.000000,0.000000,0.003600,0.000000
859,0.789414,0.876502,0.876200,0.799900,1112.000000,844684234.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.034200,0.000000,0.000000,0.000000,0.003000,0.000000
860,0.790313,0.873200,0.857800,0.779500,1112.000000,844683834.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.012100,0.000000,0.000000,0.000000,0.002900,0.000000
861,0.791312,1.005896,1.007400,0.917100,1112.000000,844682282.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003600,0.000000
862,0.792188,0.874702,0.876600,0.790800,1112.000000,844682442.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.000000,0.000000,0.003600,0.000000
863,0.793018,0.837302,0.839000,0.757500,1112.000000,844699170.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.003400,0.000000
864,0.793823,0.812096,0.805700,0.727400,1112.000000,844686338.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000500,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.003200,0.000000
865,0.794614,0.792106,0.795100,0.713400,1112.000000,844686362.000000,1318204976.000000,234864640.000000,1568763904.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.003000,0.000000
